Date,Level1,Level2,Level3,Level4
2019-01-22 13:00:00,75,34.8,27.5,10.57
2019-01-22 14:00:00,40,37.5,77.9,9.55
2019-01-22 15:00:00,56,26.8,39.2,9.33
2019-01-22 16:00:00,55,35.9,59.7,9.72
2019-01-22 17:00:00,11,22.8,37.4,9.28
2019-01-22 18:00:00,42,33.8,64.8,9.84
2019-01-22 19:00:00,62,15.9,70.4,9.6
2019-01-22 20:00:00,61,33.0,66.4,9.77
2019-01-22 21:00:00,36,19.6,29.0,10.25
2019-01-22 22:00:00,48,36.1,60.4,10.17
2019-01-22 23:00:00,22,14.5,53.2,9.79
2019-01-23 00:00:00,18,35.2,30.7,10.97
2019-01-23 01:00:00,11,25.1,45.2,9.05
2019-01-23 02:00:00,60,27.2,19.6,9.06
2019-01-23 03:00:00,51,21.5,28.9,9.64
2019-01-23 04:00:00,26,15.1,56.1,9.26
2019-01-23 05:00:00,38,21.1,29.0,10.0
2019-01-23 06:00:00,57,23.6,42.0,9.04
2019-01-23 07:00:00,51,20.8,39.4,10.88
2019-01-23 08:00:00,33,16.4,79.1,9.61
2019-01-23 09:00:00,66,33.5,58.9,10.47
2019-01-23 10:00:00,66,15.9,32.5,10.46
2019-01-23 11:00:00,56,37.3,51.9,10.41
2019-01-23 12:00:00,64,20.9,63.5,9.63
2019-01-23 13:00:00,72,25.4,50.8,9.0
2019-01-23 14:00:00,37,16.4,78.4,10.78
2019-01-23 15:00:00,75,16.7,24.9,9.19
2019-01-23 16:00:00,37,37.1,13.7,10.59
2019-01-23 17:00:00,27,26.1,55.1,10.85
2019-01-23 18:00:00,21,33.1,47.1,9.96
2019-01-23 19:00:00,75,20.8,31.3,9.88
2019-01-23 20:00:00,79,24.5,13.8,9.2
2019-01-23 21:00:00,39,32.6,47.7,9.33
2019-01-23 22:00:00,25,21.3,33.1,9.37
2019-01-23 23:00:00,56,18.7,50.8,10.87
2019-01-24 00:00:00,42,19.6,61.8,9.59
2019-01-24 01:00:00,56,19.6,47.3,9.56
2019-01-24 02:00:00,14,22.4,56.2,10.51
2019-01-24 03:00:00,26,16.6,71.6,9.52
2019-01-24 04:00:00,21,29.0,58.6,9.67
2019-01-24 05:00:00,25,30.2,21.7,9.39
2019-01-24 06:00:00,73,16.5,77.9,10.4
2019-01-24 07:00:00,17,30.3,69.8,9.6
2019-01-24 08:00:00,68,28.7,49.1,10.67
2019-01-24 09:00:00,30,15.1,62.7,9.14
2019-01-24 10:00:00,70,16.4,74.3,9.54
2019-01-24 11:00:00,61,19.7,77.2,9.27
2019-01-24 12:00:00,64,20.5,26.5,9.32
2019-01-24 13:00:00,32,29.6,48.5,9.96
2019-01-24 14:00:00,44,17.7,16.4,10.33
2019-01-24 15:00:00,16,31.5,74.4,9.48
2019-01-24 16:00:00,26,31.8,52.7,9.96
2019-01-24 17:00:00,26,21.0,41.0,9.12
2019-01-24 18:00:00,32,17.6,65.2,9.65
2019-01-24 19:00:00,53,14.4,31.5,10.74
2019-01-24 20:00:00,67,15.0,46.1,10.05
2019-01-24 21:00:00,30,14.9,14.8,10.68
2019-01-24 22:00:00,67,23.6,73.6,10.06
2019-01-24 23:00:00,44,32.4,67.7,9.98
2019-01-25 00:00:00,24,25.9,59.3,9.99
2019-01-25 01:00:00,40,28.5,59.3,10.56
2019-01-25 02:00:00,70,23.0,72.8,10.97
2019-01-25 03:00:00,30,30.5,54.4,10.41
2019-01-25 04:00:00,23,35.3,57.0,10.51
2019-01-25 05:00:00,69,27.1,14.9,9.47
2019-01-25 06:00:00,23,28.2,12.4,9.13
2019-01-25 07:00:00,39,24.5,34.9,10.39
2019-01-25 08:00:00,74,30.3,63.0,10.97
2019-01-25 09:00:00,67,31.1,12.2,10.52
2019-01-25 10:00:00,67,16.9,76.4,9.85
2019-01-25 11:00:00,43,24.7,44.5,9.01
2019-01-25 12:00:00,56,32.8,36.9,9.23
2019-01-25 13:00:00,42,15.4,34.5,10.62
2019-01-25 14:00:00,27,32.4,17.6,10.14
2019-01-25 15:00:00,57,33.9,76.7,10.49
2019-01-25 16:00:00,34,19.9,44.2,10.27
2019-01-25 17:00:00,76,35.2,53.3,10.03
2019-01-25 18:00:00,69,30.9,51.3,10.57
2019-01-25 19:00:00,50,28.5,21.9,9.6
2019-01-25 20:00:00,32,35.8,69.2,10.72
2019-01-25 21:00:00,75,16.6,25.8,9.67
2019-01-25 22:00:00,22,26.4,72.1,10.72
2019-01-25 23:00:00,70,24.9,28.0,9.27
2019-01-26 00:00:00,58,29.6,45.1,10.36
2019-01-26 01:00:00,42,24.4,14.3,9.53
2019-01-26 02:00:00,28,26.8,57.4,9.09
2019-01-26 03:00:00,39,30.1,55.1,9.5
2019-01-26 04:00:00,61,35.9,17.9,10.65
2019-01-26 05:00:00,69,26.2,74.2,10.23
2019-01-26 06:00:00,76,37.6,70.8,10.78
2019-01-26 07:00:00,12,30.2,73.4,9.05
2019-01-26 08:00:00,45,30.7,32.1,10.14
2019-01-26 09:00:00,50,14.7,20.2,10.36
2019-01-26 10:00:00,57,24.6,79.8,10.19
2019-01-26 11:00:00,41,33.9,24.2,9.02
2019-01-26 12:00:00,16,31.6,17.2,9.8
2019-01-26 13:00:00,58,33.0,12.1,9.97
2019-01-26 14:00:00,57,30.2,35.5,10.75
2019-01-26 15:00:00,74,17.8,26.3,9.1
2019-01-26 16:00:00,59,28.2,28.9,10.75
2019-01-26 17:00:00,22,26.8,56.3,9.03
2019-01-26 18:00:00,58,31.8,50.7,10.81
2019-01-26 19:00:00,61,29.8,17.3,10.44
2019-01-26 20:00:00,36,34.1,33.8,9.05
2019-01-26 21:00:00,51,26.8,22.0,9.62
2019-01-26 22:00:00,13,15.1,59.7,9.1
2019-01-26 23:00:00,75,30.1,18.5,9.98
2019-01-27 00:00:00,49,27.9,12.4,9.17
2019-01-27 01:00:00,75,32.3,58.1,9.38
2019-01-27 02:00:00,33,15.9,78.6,10.41
2019-01-27 03:00:00,12,29.4,73.0,9.72
2019-01-27 04:00:00,37,34.0,24.6,10.02
2019-01-27 05:00:00,17,15.9,23.9,9.13
2019-01-27 06:00:00,14,28.0,26.4,9.19
2019-01-27 07:00:00,37,36.8,68.4,9.77
2019-01-27 08:00:00,13,29.3,49.2,10.52
2019-01-27 09:00:00,36,27.3,50.7,10.53
2019-01-27 10:00:00,61,26.5,38.9,10.44
2019-01-27 11:00:00,41,35.6,65.3,9.2
2019-01-27 12:00:00,74,21.0,51.9,10.01
2019-01-27 13:00:00,36,34.4,35.8,10.69
2019-01-27 14:00:00,40,30.0,21.5,10.35
2019-01-27 15:00:00,35,37.2,15.4,10.62
2019-01-27 16:00:00,24,27.8,69.8,10.87
2019-01-27 17:00:00,51,25.6,56.1,10.91
2019-01-27 18:00:00,70,36.2,70.2,9.14
2019-01-27 19:00:00,24,33.5,24.4,9.08
2019-01-27 20:00:00,60,25.5,40.5,9.46
2019-01-27 21:00:00,79,25.4,20.6,9.68
2019-01-27 22:00:00,76,35.8,13.6,10.88
2019-01-27 23:00:00,28,15.0,25.7,9.53
2019-01-28 00:00:00,14,22.5,26.8,9.99
2019-01-28 01:00:00,31,29.9,29.2,10.31
2019-01-28 02:00:00,29,14.5,44.3,9.55
2019-01-28 03:00:00,55,15.9,78.8,9.35
2019-01-28 04:00:00,56,20.1,25.8,9.36
2019-01-28 05:00:00,36,18.9,37.3,10.94
2019-01-28 06:00:00,70,18.7,62.8,10.22
2019-01-28 07:00:00,74,35.8,56.4,9.03
2019-01-28 08:00:00,24,16.0,74.9,10.77
2019-01-28 09:00:00,56,26.5,38.9,9.46
2019-01-28 10:00:00,19,20.5,54.6,10.56
2019-01-28 11:00:00,54,22.5,26.0,10.53
2019-01-28 12:00:00,23,16.5,35.8,9.75
2019-01-28 13:00:00,24,15.2,78.8,9.57
2019-01-28 14:00:00,50,31.7,35.6,9.92
2019-01-28 15:00:00,32,30.9,63.6,9.89
2019-01-28 16:00:00,67,29.1,79.1,10.47
2019-01-28 17:00:00,72,27.9,34.6,9.4
2019-01-28 18:00:00,10,25.8,66.4,10.93
2019-01-28 19:00:00,39,30.7,37.9,9.21
2019-01-28 20:00:00,56,35.8,15.9,10.06
2019-01-28 21:00:00,77,29.3,60.3,9.59
2019-01-28 22:00:00,54,25.1,36.2,10.69
2019-01-28 23:00:00,42,27.1,25.7,10.23
2019-01-29 00:00:00,25,23.2,31.7,9.83
2019-01-29 01:00:00,53,29.5,75.0,10.42
2019-01-29 02:00:00,76,19.6,52.3,9.19
2019-01-29 03:00:00,61,22.8,45.4,10.63
2019-01-29 04:00:00,20,28.3,73.0,9.22
2019-01-29 05:00:00,26,35.1,18.7,10.68
2019-01-29 06:00:00,47,20.1,57.9,10.01
2019-01-29 07:00:00,40,35.3,67.7,10.3
2019-01-29 08:00:00,15,30.2,56.4,10.25
2019-01-29 09:00:00,68,15.6,60.6,10.76
2019-01-29 10:00:00,31,32.2,22.9,9.22
2019-01-29 11:00:00,13,30.0,76.9,10.15
2019-01-29 12:00:00,71,25.0,44.1,9.35
2019-01-29 13:00:00,12,26.8,67.1,10.52
2019-01-29 14:00:00,22,31.7,56.9,9.08
2019-01-29 15:00:00,63,22.6,12.1,9.78
2019-01-29 16:00:00,45,33.7,40.4,10.31
2019-01-29 17:00:00,65,16.5,34.7,10.26
2019-01-29 18:00:00,32,21.5,66.0,10.3
2019-01-29 19:00:00,65,17.4,62.2,10.52
2019-01-29 20:00:00,67,26.1,46.2,10.84
2019-01-29 21:00:00,28,25.3,48.7,9.66
2019-01-29 22:00:00,56,18.7,28.7,10.32
2019-01-29 23:00:00,24,25.3,70.7,10.08
2019-01-30 00:00:00,55,24.7,76.6,9.74
2019-01-30 01:00:00,76,26.8,29.5,10.43
2019-01-30 02:00:00,73,37.0,41.9,9.54
2019-01-30 03:00:00,77,29.6,71.3,10.47
2019-01-30 04:00:00,33,32.6,52.2,9.21
2019-01-30 05:00:00,29,18.6,53.9,10.17
2019-01-30 06:00:00,77,32.0,60.2,10.52
2019-01-30 07:00:00,27,18.2,35.9,10.66
2019-01-30 08:00:00,52,22.3,32.8,9.77
2019-01-30 09:00:00,20,17.5,79.6,9.76
2019-01-30 10:00:00,22,15.6,44.9,9.47
2019-01-30 11:00:00,59,32.1,55.3,10.38
2019-01-30 12:00:00,52,18.4,38.9,10.63
2019-01-30 13:00:00,47,18.8,42.6,10.67
2019-01-30 14:00:00,72,33.9,12.9,10.55
2019-01-30 15:00:00,35,16.5,63.2,9.95
2019-01-30 16:00:00,36,23.8,33.5,9.09
2019-01-30 17:00:00,14,19.5,39.7,9.18
2019-01-30 18:00:00,54,14.7,66.9,9.71
2019-01-30 19:00:00,49,19.9,74.2,9.01
2019-01-30 20:00:00,32,18.5,41.5,10.41
2019-01-30 21:00:00,28,15.6,55.3,9.55
2019-01-30 22:00:00,68,32.1,47.4,10.85
2019-01-30 23:00:00,56,16.7,34.0,10.84
2019-01-31 00:00:00,70,16.2,79.0,9.01
2019-01-31 01:00:00,27,31.0,43.9,9.88
2019-01-31 02:00:00,13,28.8,79.3,10.48
2019-01-31 03:00:00,25,17.1,32.9,10.66
2019-01-31 04:00:00,65,35.0,50.9,9.39
2019-01-31 05:00:00,48,26.9,59.8,10.83
2019-01-31 06:00:00,64,31.5,31.2,10.37
2019-01-31 07:00:00,20,22.7,16.7,9.35
2019-01-31 08:00:00,64,23.7,27.0,9.99
2019-01-31 09:00:00,46,32.5,66.2,10.16
2019-01-31 10:00:00,16,20.4,26.9,9.52
2019-01-31 11:00:00,46,34.0,51.7,10.29
2019-01-31 12:00:00,77,30.1,45.3,9.35
2019-01-31 13:00:00,74,35.2,28.7,9.64
2019-01-31 14:00:00,63,30.1,71.5,9.11
2019-01-31 15:00:00,16,30.8,15.7,9.74
2019-01-31 16:00:00,24,21.4,34.1,9.27
2019-01-31 17:00:00,13,16.9,75.5,10.44
2019-01-31 18:00:00,14,29.4,64.4,9.94
2019-01-31 19:00:00,34,18.4,41.6,10.77
2019-01-31 20:00:00,61,18.8,51.1,10.22
2019-01-31 21:00:00,33,32.7,30.6,9.32
2019-01-31 22:00:00,27,19.6,51.5,9.63
2019-01-31 23:00:00,54,18.5,74.9,9.67
2019-02-01 00:00:00,20,17.4,19.9,10.34
2019-02-01 01:00:00,20,36.8,74.6,9.88
2019-02-01 02:00:00,25,34.5,58.0,9.69
2019-02-01 03:00:00,43,29.9,27.8,9.78
2019-02-01 04:00:00,21,27.9,25.9,10.96
2019-02-01 05:00:00,23,24.9,44.5,9.0
2019-02-01 06:00:00,18,30.2,51.4,9.17
2019-02-01 07:00:00,58,34.7,68.3,9.29
2019-02-01 08:00:00,14,22.4,42.9,10.92
2019-02-01 09:00:00,69,36.3,48.0,10.42
2019-02-01 10:00:00,60,37.8,36.7,9.97
2019-02-01 11:00:00,27,16.0,26.4,10.46
2019-02-01 12:00:00,26,15.6,19.6,9.32
2019-02-01 13:00:00,52,23.0,32.8,9.84
2019-02-01 14:00:00,21,15.5,46.5,9.86
2019-02-01 15:00:00,39,20.4,18.2,10.26
2019-02-01 16:00:00,60,17.8,67.5,9.3
2019-02-01 17:00:00,63,14.8,19.4,9.38
2019-02-01 18:00:00,73,17.2,77.0,9.27
2019-02-01 19:00:00,13,36.8,75.0,9.1
2019-02-01 20:00:00,60,26.4,60.6,9.66
2019-02-01 21:00:00,45,14.2,55.3,10.72
2019-02-01 22:00:00,38,16.3,24.1,9.86
2019-02-01 23:00:00,13,19.0,28.5,9.77
2019-02-02 00:00:00,14,19.4,20.4,9.18
2019-02-02 01:00:00,37,36.6,13.5,10.73
2019-02-02 02:00:00,54,27.5,25.5,9.25
2019-02-02 03:00:00,42,28.3,23.0,9.48
2019-02-02 04:00:00,62,19.6,75.1,10.45
2019-02-02 05:00:00,34,34.4,13.6,9.82
2019-02-02 06:00:00,61,29.4,14.7,10.45
2019-02-02 07:00:00,59,26.7,59.6,9.92
2019-02-02 08:00:00,57,35.9,18.0,9.49
2019-02-02 09:00:00,51,33.8,52.4,9.99
2019-02-02 10:00:00,34,19.1,70.6,10.51
2019-02-02 11:00:00,50,22.8,37.4,10.81
2019-02-02 12:00:00,50,20.2,20.6,10.93
2019-02-02 13:00:00,26,31.3,63.3,10.5
2019-02-02 14:00:00,50,35.6,52.2,9.6
2019-02-02 15:00:00,32,25.7,17.0,9.66
2019-02-02 16:00:00,62,27.5,70.8,9.85
2019-02-02 17:00:00,34,16.7,78.4,10.9
2019-02-02 18:00:00,48,36.1,31.9,10.79
2019-02-02 19:00:00,77,19.3,29.8,9.36
2019-02-02 20:00:00,66,15.4,33.3,10.6
2019-02-02 21:00:00,41,15.9,79.8,10.21
2019-02-02 22:00:00,56,26.7,73.4,9.61
2019-02-02 23:00:00,18,14.3,45.4,9.71
2019-02-03 00:00:00,10,16.0,25.3,9.2
2019-02-03 01:00:00,50,35.7,20.3,9.94
2019-02-03 02:00:00,76,15.9,43.9,9.71
2019-02-03 03:00:00,26,27.6,51.8,9.33
2019-02-03 04:00:00,38,23.2,49.4,10.89
2019-02-03 05:00:00,23,22.3,48.2,9.28
2019-02-03 06:00:00,26,29.7,75.0,9.8
2019-02-03 07:00:00,18,20.9,14.7,10.86
2019-02-03 08:00:00,10,26.4,27.5,9.62
2019-02-03 09:00:00,56,14.5,48.0,9.91
2019-02-03 10:00:00,69,34.0,19.5,9.01
2019-02-03 11:00:00,38,29.3,45.3,10.04
2019-02-03 12:00:00,68,27.6,37.7,10.74
2019-02-03 13:00:00,48,28.3,45.7,10.31
2019-02-03 14:00:00,24,36.6,42.2,10.16
2019-02-03 15:00:00,40,22.7,73.8,9.11
2019-02-03 16:00:00,71,34.1,40.6,10.24
2019-02-03 17:00:00,40,24.5,49.1,10.19
2019-02-03 18:00:00,12,21.1,55.5,10.36
2019-02-03 19:00:00,14,29.8,70.2,10.86
2019-02-03 20:00:00,71,28.0,20.8,10.7
2019-02-03 21:00:00,37,33.8,69.6,9.87
2019-02-03 22:00:00,44,36.8,15.3,10.86
2019-02-03 23:00:00,76,16.4,58.5,9.5
2019-02-04 00:00:00,72,25.7,75.6,10.23
2019-02-04 01:00:00,13,34.2,31.3,10.76
2019-02-04 02:00:00,78,35.9,35.6,9.65
2019-02-04 03:00:00,58,36.8,63.6,9.67
2019-02-04 04:00:00,61,25.1,25.2,10.75
2019-02-04 05:00:00,30,26.1,79.5,9.85
2019-02-04 06:00:00,79,27.4,28.1,10.55
2019-02-04 07:00:00,43,31.5,38.6,9.55
2019-02-04 08:00:00,19,26.4,78.7,9.02
2019-02-04 09:00:00,16,32.5,61.0,10.93
2019-02-04 10:00:00,53,34.1,38.1,9.24
2019-02-04 11:00:00,10,26.9,33.3,10.19
2019-02-04 12:00:00,48,29.6,49.5,10.8
2019-02-04 13:00:00,21,16.3,50.8,9.51
2019-02-04 14:00:00,77,35.9,52.5,9.07
2019-02-04 15:00:00,65,25.7,36.8,10.88
2019-02-04 16:00:00,20,19.5,67.9,9.22
2019-02-04 17:00:00,73,37.7,66.3,10.85
2019-02-04 18:00:00,12,17.2,57.4,10.77
2019-02-04 19:00:00,23,16.7,56.2,9.04
2019-02-04 20:00:00,65,27.7,53.5,10.46
2019-02-04 21:00:00,17,26.0,37.6,10.45
2019-02-04 22:00:00,40,18.1,43.7,10.99
2019-02-04 23:00:00,23,28.3,31.3,9.66
2019-02-05 00:00:00,62,29.8,24.1,9.15
2019-02-05 01:00:00,70,18.7,59.4,9.69
2019-02-05 02:00:00,21,27.2,66.0,10.75
2019-02-05 03:00:00,67,29.3,41.5,10.67
2019-02-05 04:00:00,38,20.1,56.1,9.63
2019-02-05 05:00:00,46,37.2,40.1,9.01
2019-02-05 06:00:00,41,18.1,12.0,9.97
2019-02-05 07:00:00,38,29.8,45.5,9.09
2019-02-05 08:00:00,79,34.7,21.0,10.38
2019-02-05 09:00:00,70,20.2,43.7,10.6
2019-02-05 10:00:00,32,28.1,75.1,9.92
2019-02-05 11:00:00,12,34.6,49.9,10.76
2019-02-05 12:00:00,41,15.9,26.4,10.16
2019-02-05 13:00:00,25,37.2,23.3,9.21
2019-02-05 14:00:00,74,31.9,37.0,9.52
2019-02-05 15:00:00,44,26.8,49.0,9.0
2019-02-05 16:00:00,41,26.0,25.2,9.25
2019-02-05 17:00:00,44,20.6,63.9,10.01
2019-02-05 18:00:00,77,36.1,45.3,9.44
2019-02-05 19:00:00,46,25.9,22.0,9.51
2019-02-05 20:00:00,58,35.5,33.7,10.98
2019-02-05 21:00:00,66,36.6,22.8,10.58
2019-02-05 22:00:00,72,29.1,71.0,9.09
2019-02-05 23:00:00,28,30.2,22.6,10.33
2019-02-06 00:00:00,66,21.4,59.9,9.26
2019-02-06 01:00:00,75,35.2,15.6,9.17
2019-02-06 02:00:00,58,18.7,56.7,10.86
2019-02-06 03:00:00,50,33.0,73.6,10.23
2019-02-06 04:00:00,42,16.5,22.1,10.16
2019-02-06 05:00:00,52,32.0,40.0,10.27
2019-02-06 06:00:00,66,15.9,25.6,10.85
2019-02-06 07:00:00,13,36.2,19.6,9.67
2019-02-06 08:00:00,33,28.0,21.8,10.91
2019-02-06 09:00:00,73,14.6,40.3,9.57
2019-02-06 10:00:00,42,21.4,35.7,10.94
2019-02-06 11:00:00,56,25.4,62.5,9.4
2019-02-06 12:00:00,28,37.7,69.6,9.89
2019-02-06 13:00:00,11,29.1,63.3,9.7
2019-02-06 14:00:00,58,19.6,19.3,9.94
2019-02-06 15:00:00,68,14.9,66.4,9.85
2019-02-06 16:00:00,24,26.4,67.8,9.63
2019-02-06 17:00:00,79,36.7,26.6,9.96
2019-02-06 18:00:00,72,17.0,52.1,10.6
2019-02-06 19:00:00,50,36.0,65.0,10.86
2019-02-06 20:00:00,72,21.6,27.4,9.96
2019-02-06 21:00:00,68,31.7,26.7,9.2
2019-02-06 22:00:00,75,37.4,63.0,9.69
2019-02-06 23:00:00,59,17.8,54.8,10.88
2019-02-07 00:00:00,72,24.8,59.0,10.28
2019-02-07 01:00:00,28,15.2,31.7,9.52
2019-02-07 02:00:00,25,37.1,16.3,9.44
2019-02-07 03:00:00,61,36.5,54.4,10.61
2019-02-07 04:00:00,34,14.6,42.8,10.57
2019-02-07 05:00:00,58,36.7,55.9,9.23
2019-02-07 06:00:00,68,21.6,37.1,9.32
2019-02-07 07:00:00,79,26.5,62.2,10.95
2019-02-07 08:00:00,73,28.6,50.6,9.72
2019-02-07 09:00:00,51,22.7,41.8,10.51
2019-02-07 10:00:00,23,20.1,33.4,9.81
2019-02-07 11:00:00,43,25.2,61.9,9.93
2019-02-07 12:00:00,30,30.8,33.7,10.38
2019-02-07 13:00:00,61,27.8,53.7,9.99
2019-02-07 14:00:00,38,18.1,64.9,9.22
2019-02-07 15:00:00,76,27.8,55.8,9.58
2019-02-07 16:00:00,39,21.9,49.9,10.37
2019-02-07 17:00:00,20,31.7,38.7,10.16
2019-02-07 18:00:00,32,25.6,19.7,9.45
2019-02-07 19:00:00,34,20.3,50.3,9.71
2019-02-07 20:00:00,70,18.3,29.2,9.94
2019-02-07 21:00:00,78,21.6,27.6,9.96
2019-02-07 22:00:00,40,27.2,61.0,9.23
2019-02-07 23:00:00,50,27.0,34.4,10.37
2019-02-08 00:00:00,53,22.9,75.7,9.69
2019-02-08 01:00:00,77,18.5,48.4,9.87
2019-02-08 02:00:00,21,25.2,20.9,9.57
2019-02-08 03:00:00,61,22.1,27.9,10.34
2019-02-08 04:00:00,35,18.9,41.3,10.72
2019-02-08 05:00:00,31,35.2,27.4,10.21
2019-02-08 06:00:00,28,14.4,29.2,10.35
2019-02-08 07:00:00,78,16.7,53.9,9.1
2019-02-08 08:00:00,62,25.4,16.5,9.96
2019-02-08 09:00:00,76,28.4,66.8,9.6
2019-02-08 10:00:00,65,37.3,25.3,9.91
2019-02-08 11:00:00,38,27.3,50.9,10.38
2019-02-08 12:00:00,78,20.4,45.0,10.57
2019-02-08 13:00:00,54,30.2,25.6,10.5
2019-02-08 14:00:00,50,27.1,50.1,10.11
2019-02-08 15:00:00,57,22.8,42.4,10.53
2019-02-08 16:00:00,76,29.9,27.0,10.94
2019-02-08 17:00:00,54,37.7,36.4,9.63
2019-02-08 18:00:00,72,14.9,75.5,10.62
2019-02-08 19:00:00,31,29.8,12.4,10.21
2019-02-08 20:00:00,37,18.9,48.2,10.5
2019-02-08 21:00:00,69,19.1,34.3,9.05
2019-02-08 22:00:00,20,31.5,65.6,10.72
2019-02-08 23:00:00,70,14.6,17.4,10.02
2019-02-09 00:00:00,13,28.3,15.5,9.73
2019-02-09 01:00:00,71,14.5,43.8,9.73
2019-02-09 02:00:00,71,26.2,54.9,9.12
2019-02-09 03:00:00,14,31.6,35.6,10.54
2019-02-09 04:00:00,39,17.8,49.4,9.12
2019-02-09 05:00:00,59,21.0,12.4,9.48
2019-02-09 06:00:00,44,23.0,37.0,9.31
2019-02-09 07:00:00,12,25.6,29.8,9.35
2019-02-09 08:00:00,70,15.5,58.8,9.95
2019-02-09 09:00:00,44,31.9,25.2,9.71
2019-02-09 10:00:00,27,25.4,62.0,10.84
2019-02-09 11:00:00,69,15.4,27.7,10.14
2019-02-09 12:00:00,72,24.2,14.5,10.96
2019-02-09 13:00:00,13,35.2,21.2,9.89
2019-02-09 14:00:00,61,14.2,28.5,9.82
2019-02-09 15:00:00,19,14.0,24.6,9.03
2019-02-09 16:00:00,41,24.0,66.9,10.77
2019-02-09 17:00:00,21,20.3,65.6,10.12
2019-02-09 18:00:00,73,37.4,65.3,9.49
2019-02-09 19:00:00,44,29.9,62.6,10.5
2019-02-09 20:00:00,10,33.4,33.3,10.27
2019-02-09 21:00:00,61,30.8,67.1,10.46
2019-02-09 22:00:00,33,34.3,57.8,9.42
2019-02-09 23:00:00,67,18.4,25.5,10.63
2019-02-10 00:00:00,33,33.9,74.6,9.32
2019-02-10 01:00:00,70,31.0,61.3,10.09
2019-02-10 02:00:00,11,17.7,72.1,10.32
2019-02-10 03:00:00,59,15.5,26.1,10.83
2019-02-10 04:00:00,63,20.6,52.5,10.31
2019-02-10 05:00:00,45,29.6,58.3,10.06
2019-02-10 06:00:00,69,35.5,62.9,10.82
2019-02-10 07:00:00,11,24.0,71.3,10.84
2019-02-10 08:00:00,60,32.1,21.5,10.73
2019-02-10 09:00:00,48,25.1,22.5,10.25
2019-02-10 10:00:00,51,34.8,55.1,10.67
2019-02-10 11:00:00,23,15.6,50.2,10.86
2019-02-10 12:00:00,26,35.1,40.7,10.81
2019-02-10 13:00:00,66,28.4,78.3,9.67
2019-02-10 14:00:00,63,20.7,26.2,9.39
2019-02-10 15:00:00,15,25.5,72.9,10.61
2019-02-10 16:00:00,26,20.0,32.4,10.51
2019-02-10 17:00:00,52,27.8,52.4,10.46
2019-02-10 18:00:00,67,35.9,30.5,10.59
2019-02-10 19:00:00,74,34.5,45.2,9.85
2019-02-10 20:00:00,59,26.1,63.3,10.29
2019-02-10 21:00:00,75,35.1,72.8,9.08
2019-02-10 22:00:00,48,26.2,14.4,9.66
2019-02-10 23:00:00,36,28.3,35.6,10.79
2019-02-11 00:00:00,24,28.9,21.3,9.51
2019-02-11 01:00:00,12,14.5,60.0,9.67
2019-02-11 02:00:00,21,36.5,20.7,9.55
2019-02-11 03:00:00,29,23.1,34.1,9.15
2019-02-11 04:00:00,37,14.9,24.1,9.39
2019-02-11 05:00:00,40,33.3,35.6,10.76
2019-02-11 06:00:00,25,25.9,13.2,9.05
2019-02-11 07:00:00,48,36.6,57.7,9.04
2019-02-11 08:00:00,76,15.5,76.5,10.05
2019-02-11 09:00:00,39,23.5,53.3,10.76
2019-02-11 10:00:00,58,28.4,69.5,10.24
2019-02-11 11:00:00,56,24.8,78.5,10.87
2019-02-11 12:00:00,73,20.5,42.6,9.99
2019-02-11 13:00:00,51,18.9,27.9,9.1
2019-02-11 14:00:00,26,25.5,58.6,10.15
2019-02-11 15:00:00,37,21.2,75.1,10.76
2019-02-11 16:00:00,59,30.0,28.1,9.67
2019-02-11 17:00:00,38,18.0,27.4,9.31
2019-02-11 18:00:00,47,31.5,26.2,9.58
2019-02-11 19:00:00,17,18.3,48.9,9.35
2019-02-11 20:00:00,61,14.4,43.9,10.02
2019-02-11 21:00:00,48,14.8,17.6,9.22
2019-02-11 22:00:00,25,34.2,12.4,9.94
2019-02-11 23:00:00,51,16.1,41.5,9.92
2019-02-12 00:00:00,47,34.2,67.7,9.86
2019-02-12 01:00:00,22,37.8,63.3,9.95
2019-02-12 02:00:00,77,20.0,16.7,9.16
2019-02-12 03:00:00,63,36.3,74.4,10.95
2019-02-12 04:00:00,56,17.8,65.0,9.29
2019-02-12 05:00:00,79,17.4,47.9,10.68
2019-02-12 06:00:00,52,19.0,58.0,10.72
2019-02-12 07:00:00,34,21.0,54.9,9.98
2019-02-12 08:00:00,12,19.0,74.1,10.32
2019-02-12 09:00:00,62,33.1,28.1,10.26
2019-02-12 10:00:00,24,27.8,45.1,10.45
2019-02-12 11:00:00,65,25.7,17.4,10.91
2019-02-12 12:00:00,26,36.5,66.7,10.73
2019-02-12 13:00:00,13,36.7,69.7,10.73
2019-02-12 14:00:00,48,26.6,18.1,9.66
2019-02-12 15:00:00,10,26.2,49.0,9.99
2019-02-12 16:00:00,17,25.2,71.5,9.65
2019-02-12 17:00:00,37,27.8,33.7,9.3
2019-02-12 18:00:00,16,32.9,59.2,9.99
2019-02-12 19:00:00,42,19.6,26.9,10.99
2019-02-12 20:00:00,26,23.0,71.0,10.2
2019-02-12 21:00:00,59,18.3,29.1,10.48
2019-02-12 22:00:00,44,28.3,33.1,10.32
2019-02-12 23:00:00,26,33.6,25.1,10.27
2019-02-13 00:00:00,44,26.7,31.0,10.46
2019-02-13 01:00:00,23,25.5,21.7,10.44
